"compound","filename","area_per_Lpc","mz","rt","treatment","date"
"FT0002","Smp_14July-C_1.mzML",166980.291870206,60.0451653490692,907.456237792969,"C",2022-07-14
"FT0002","Smp_14July-C_2.mzML",162518.210174626,60.0451481591296,910.364135742188,"C",2022-07-14
"FT0002","Smp_14July-C_3.mzML",291883.059044366,60.0451062642068,909.182312011719,"C",2022-07-14
"FT0002","Smp_14July-LH_1.mzML",91409.1987292798,60.045164598462,905.76318359375,"LH",2022-07-14
"FT0002","Smp_14July-LH_2.mzML",137221.831417658,60.0450946273172,904.490234375,"LH",2022-07-14
"FT0002","Smp_14July-LH_3.mzML",167415.643630889,60.0451107079994,904.586059570312,"LH",2022-07-14
"FT0002","Smp_14July-LL_1.mzML",194403.44670106,60.0451483325858,901.983825683594,"LL",2022-07-14
"FT0002","Smp_14July-LL_2.mzML",97764.6679835638,60.0451235115187,903.798095703125,"LL",2022-07-14
"FT0002","Smp_14July-LL_3.mzML",162081.507393027,60.0451973163185,906.513549804688,"LL",2022-07-14
"FT0002","Smp_14July-RH_1.mzML",133551.018172974,60.0451333578865,906.573974609375,"RH",2022-07-14
"FT0002","Smp_14July-RH_2.mzML",56326.5378391852,60.0451527309873,902.917541503906,"RH",2022-07-14
"FT0002","Smp_14July-RH_3.mzML",96009.8941538172,60.0451300067942,903.79345703125,"RH",2022-07-14
"FT0002","Smp_14July-RL_1.mzML",179569.028792016,60.0451592219633,919.338073730469,"RL",2022-07-14
"FT0002","Smp_14July-RL_2.mzML",119064.316598089,60.0451431803031,910.476684570312,"RL",2022-07-14
"FT0002","Smp_14July-RL_3.mzML",87423.183570237,60.0451767485555,911.164428710938,"RL",2022-07-14
"FT0002","Smp_14July-ZF_1.mzML",552957.519858648,60.0451501427689,909.278015136719,"ZF",2022-07-14
"FT0002","Smp_14July-ZF_2.mzML",328256.852274601,60.0451397482012,899.945861816406,"ZF",2022-07-14
"FT0002","Smp_14July-ZF_3.mzML",257414.841860842,60.0451151311472,914.871643066406,"ZF",2022-07-14
"FT0002","Smp_14July-ZH_1.mzML",123339.499161025,60.0451279346305,902.210083007812,"ZH",2022-07-14
"FT0002","Smp_14July-ZH_2.mzML",127839.987465869,60.0451292058199,918.037963867188,"ZH",2022-07-14
"FT0002","Smp_14July-ZH_3.mzML",271492.064652459,60.0451755250043,910.432739257812,"ZH",2022-07-14
"FT0002","Smp_14July-ZL_1.mzML",186272.697359652,60.0451700058588,908.022644042969,"ZL",2022-07-14
"FT0002","Smp_14July-ZL_2.mzML",376066.831891925,60.0451333397914,900.196533203125,"ZL",2022-07-14
"FT0002","Smp_14July-ZL_3.mzML",136621.562541752,60.0451721182134,904.744506835938,"ZL",2022-07-14
"FT0002","Smp_21July-C_1.mzML",211614.957326438,60.0451091329594,899.257690429688,"C",2022-07-21
"FT0002","Smp_21July-C_2.mzML",202560.716071553,60.0451146102182,899.344787597656,"C",2022-07-21
"FT0002","Smp_21July-C_3.mzML",302350.416856543,60.0451754413783,900.208679199219,"C",2022-07-21
"FT0002","Smp_21July-LH_1.mzML",166655.278366081,60.0451307556268,910.383361816406,"LH",2022-07-21
"FT0002","Smp_21July-LH_1.mzML",94712.3629227496,60.0451307556268,910.383361816406,"LH",2022-07-21
"FT0002","Smp_21July-LH_2.mzML",NA,60.0451214117887,897.054626464844,"LH",2022-07-21
"FT0002","Smp_21July-LH_3.mzML",96376.8562771312,60.0451259928667,905.797180175781,"LH",2022-07-21
"FT0002","Smp_21July-LL_1.mzML",131293.461251586,60.0451527288844,897.409240722656,"LL",2022-07-21
"FT0002","Smp_21July-LL_2.mzML",166729.123686429,60.0451748554481,924.406311035156,"LL",2022-07-21
"FT0002","Smp_21July-LL_3.mzML",179959.683083047,60.0451578595436,900.453002929688,"LL",2022-07-21
"FT0002","Smp_21July-RH_1.mzML",111207.171423959,60.0450895231217,903.750305175781,"RH",2022-07-21
"FT0002","Smp_21July-RH_1.mzML",88429.8065276546,60.0450895231217,903.750305175781,"RH",2022-07-21
"FT0002","Smp_21July-RH_1.mzML",139241.056920299,60.0450895231217,903.750305175781,"RH",2022-07-21
"FT0002","Smp_21July-RH_2.mzML",NA,60.0451260334272,911.706481933594,"RH",2022-07-21
"FT0002","Smp_21July-RH_3.mzML",NA,60.0451145863503,900.11083984375,"RH",2022-07-21
"FT0002","Smp_21July-RL_1.mzML",134432.829040603,60.0451479896074,905.645812988281,"RL",2022-07-21
"FT0002","Smp_21July-RL_1.mzML",75494.1196034388,60.0451479896074,905.645812988281,"RL",2022-07-21
"FT0002","Smp_21July-RL_1.mzML",100015.989024313,60.0451479896074,905.645812988281,"RL",2022-07-21
"FT0002","Smp_21July-RL_2.mzML",NA,60.0451555174779,901.865417480469,"RL",2022-07-21
"FT0002","Smp_21July-RL_3.mzML",NA,60.045118677593,909.704833984375,"RL",2022-07-21
"FT0002","Smp_21July-ZF_1.mzML",193476.172589556,60.0451573009642,901.092834472656,"ZF",2022-07-21
"FT0002","Smp_21July-ZF_2.mzML",208405.416602442,60.0451497372766,898.455139160156,"ZF",2022-07-21
"FT0002","Smp_21July-ZF_3.mzML",258204.664880557,60.0451332687221,910.148803710938,"ZF",2022-07-21
"FT0002","Smp_21July-ZH_1.mzML",153752.833950734,60.0450942486413,898.418029785156,"ZH",2022-07-21
"FT0002","Smp_21July-ZH_2.mzML",206356.31134793,60.0451588788122,897.039306640625,"ZH",2022-07-21
"FT0002","Smp_21July-ZH_3.mzML",285567.480334214,60.0451777318922,913.7939453125,"ZH",2022-07-21
"FT0002","Smp_21July-ZL_1.mzML",281188.120879848,60.0451451089434,918.41748046875,"ZL",2022-07-21
"FT0002","Smp_21July-ZL_2.mzML",315765.96155682,60.0451337701031,915.436218261719,"ZL",2022-07-21
"FT0002","Smp_21July-ZL_3.mzML",390751.820528936,60.0451210156554,912.27587890625,"ZL",2022-07-21
"FT0002","Smp_27July-C_1.mzML",171836.720281765,60.04512126628,903.182006835938,"C",2022-07-27
"FT0002","Smp_27July-C_2.mzML",227472.636083443,60.0451111195597,901.838684082031,"C",2022-07-27
"FT0002","Smp_27July-C_3.mzML",337968.075100108,60.0451714689337,909.23586,"C",2022-07-27
"FT0002","Smp_27July-LH_1.mzML",68070.9349275642,60.0451074738035,920.0380859375,"LH",2022-07-27
"FT0002","Smp_27July-LH_2.mzML",81227.9993363751,60.0451806618014,908.8876953125,"LH",2022-07-27
"FT0002","Smp_27July-LH_3.mzML",96733.3431752618,60.0451141276484,897.504028320312,"LH",2022-07-27
"FT0002","Smp_27July-LL_1.mzML",147856.971226859,60.0451387582553,909.47119140625,"LL",2022-07-27
"FT0002","Smp_27July-LL_2.mzML",190375.533828303,60.0451704312243,908.925537109375,"LL",2022-07-27
"FT0002","Smp_27July-LL_3.mzML",205753.118990042,60.0451283481541,903.798095703125,"LL",2022-07-27
"FT0002","Smp_27July-RH_1.mzML",99870.6802225934,60.04512129637,901.128356933594,"RH",2022-07-27
"FT0002","Smp_27July-RH_2.mzML",61184.5430804983,60.0451589975679,908.2822265625,"RH",2022-07-27
"FT0002","Smp_27July-RH_2.mzML",43770.0189247466,60.0451589975679,908.2822265625,"RH",2022-07-27
"FT0002","Smp_27July-RH_3.mzML",108549.258965374,60.0451436125793,902.374267578125,"RH",2022-07-27
"FT0002","Smp_27July-RL_1.mzML",118360.147339695,60.0451558197236,904.659301757812,"RL",2022-07-27
"FT0002","Smp_27July-RL_2.mzML",109101.751100019,60.0451692566704,903.169250488281,"RL",2022-07-27
"FT0002","Smp_27July-RL_3.mzML",83721.3509446595,60.0451504640094,908.423095703125,"RL",2022-07-27
"FT0002","Smp_27July-ZF_1.mzML",200915.268068409,60.0451192336712,901.930786132812,"ZF",2022-07-27
"FT0002","Smp_27July-ZF_2.mzML",223019.799069848,60.0451576581167,922.287963867188,"ZF",2022-07-27
"FT0002","Smp_27July-ZF_3.mzML",301427.229809682,60.0451067951733,904.735473632812,"ZF",2022-07-27
"FT0002","Smp_27July-ZH_1.mzML",105551.31162102,60.0451225836,904.719848632812,"ZH",2022-07-27
"FT0002","Smp_27July-ZH_2.mzML",157245.24126989,60.045144184891,903.659118652344,"ZH",2022-07-27
"FT0002","Smp_27July-ZH_3.mzML",150107.032740984,60.0451193062331,912.999938964844,"ZH",2022-07-27
"FT0002","Smp_27July-ZL_1.mzML",194422.169718421,60.0451464399664,922.365600585938,"ZL",2022-07-27
"FT0002","Smp_27July-ZL_2.mzML",209267.77352483,60.045142387879,906.0390625,"ZL",2022-07-27
"FT0002","Smp_27July-ZL_3.mzML",182473.681326011,60.0451463755914,912.233581542969,"ZL",2022-07-27
"FT0002","Smp_27June-T0Tote1_1.mzML",NA,60.0451114320036,898.094177246094,"Tote",NA
"FT0002","Smp_27June-T0Tote1_2.mzML",NA,60.0451244061199,915.044250488281,"Tote",NA
"FT0002","Smp_27June-T0Tote2_1.mzML",NA,60.045127249238,913.707214355469,"Tote",NA
"FT0002","Smp_27June-T0Tote2_2.mzML",NA,60.045131335088,908.32373046875,"Tote",NA
"FT0002","Smp_27June-T0Tote3_1.mzML",NA,60.0451558538515,909.495483398438,"Tote",NA
"FT0002","Smp_27June-T0Tote3_2.mzML",NA,60.0451553373419,913.076965332031,"Tote",NA
"FT0002","Smp_27June-T0Tote4_1.mzML",NA,60.04517101088,896.573425292969,"Tote",NA
"FT0002","Smp_27June-T0Tote4_2.mzML",NA,60.045155102307,902.818786621094,"Tote",NA
"FT0002","Smp_30June-C_1.mzML",291390.215858065,60.0451557103761,917.759216308594,"C",2022-06-30
"FT0002","Smp_30June-C_2.mzML",166046.650121907,60.0451415448454,910.478576660156,"C",2022-06-30
"FT0002","Smp_30June-C_3.mzML",559262.853635717,60.0451411589041,912.351928710938,"C",2022-06-30
"FT0002","Smp_30June-LH_1.mzML",510250.745400201,60.0451318937372,902.182312011719,"LH",2022-06-30
"FT0002","Smp_30June-LH_2.mzML",385634.416262903,60.0451522056746,900.655029296875,"LH",2022-06-30
"FT0002","Smp_30June-LH_3.mzML",374911.24005601,60.0451518327491,906.485778808594,"LH",2022-06-30
"FT0002","Smp_30June-LL_1.mzML",333693.55683786,60.0451191922616,903.798095703125,"LL",2022-06-30
"FT0002","Smp_30June-LL_2.mzML",348928.610323664,60.0451200735028,918.054016113281,"LL",2022-06-30
"FT0002","Smp_30June-LL_3.mzML",465174.1273979,60.045114605543,902.458801269531,"LL",2022-06-30
"FT0002","Smp_30June-RH_1.mzML",330679.95871222,60.0451369183517,907.586181640625,"RH",2022-06-30
"FT0002","Smp_30June-RH_2.mzML",240595.364638054,60.0451407723782,901.934997558594,"RH",2022-06-30
"FT0002","Smp_30June-RH_3.mzML",325445.670367441,60.0451256619961,916.3271484375,"RH",2022-06-30
"FT0002","Smp_30June-RL_1.mzML",405524.302241582,60.0451344407963,907.220825195312,"RL",2022-06-30
"FT0002","Smp_30June-RL_2.mzML",358449.641495332,60.0451230376784,922.960693359375,"RL",2022-06-30
"FT0002","Smp_30June-RL_3.mzML",357465.978224924,60.045125638396,899.200805664062,"RL",2022-06-30
"FT0002","Smp_30June-ZF_1.mzML",506486.644187302,60.0451505487262,904.12939453125,"ZF",2022-06-30
"FT0002","Smp_30June-ZF_2.mzML",483025.957652592,60.0451360528708,909.859313964844,"ZF",2022-06-30
"FT0002","Smp_30June-ZF_3.mzML",301415.933300141,60.0451640657537,905.71142578125,"ZF",2022-06-30
"FT0002","Smp_30June-ZH_1.mzML",305613.961584154,60.0451352542141,905.980712890625,"ZH",2022-06-30
"FT0002","Smp_30June-ZH_2.mzML",366852.451473134,60.0451418355015,909.066772460938,"ZH",2022-06-30
"FT0002","Smp_30June-ZH_3.mzML",284356.137421122,60.0451216698096,904.153076171875,"ZH",2022-06-30
"FT0002","Smp_30June-ZL_1.mzML",322930.314054209,60.0451347380124,901.029968261719,"ZL",2022-06-30
"FT0002","Smp_30June-ZL_2.mzML",416335.086568432,60.0451261881512,901.118896484375,"ZL",2022-06-30
"FT0002","Smp_30June-ZL_3.mzML",368271.492221122,60.0451528064008,910.052368164062,"ZL",2022-06-30
"FT0033","Smp_14July-C_1.mzML",21988.0050752911,62.9824967777248,597.793823242188,"C",2022-07-14
"FT0033","Smp_14July-C_2.mzML",2040.84361400831,62.9825021971949,567.059509277344,"C",2022-07-14
"FT0033","Smp_14July-C_3.mzML",7962.19086160061,62.9824507614251,588.1943359375,"C",2022-07-14
"FT0033","Smp_14July-LH_1.mzML",40981.9604900032,62.9825053418079,602.550170898438,"LH",2022-07-14
"FT0033","Smp_14July-LH_2.mzML",71861.5116819877,62.9824324302548,582.608093261719,"LH",2022-07-14
"FT0033","Smp_14July-LH_3.mzML",8101.08928509807,62.9824400304329,559.54736328125,"LH",2022-07-14
"FT0033","Smp_14July-LL_1.mzML",4802.5723156231,62.982489177998,561.328369140625,"LL",2022-07-14
"FT0033","Smp_14July-LL_2.mzML",2700.62778892095,62.9824399190619,597.279418945312,"LL",2022-07-14
"FT0033","Smp_14July-LL_3.mzML",184626.220012458,62.9824995588257,580.345703125,"LL",2022-07-14
"FT0033","Smp_14July-RH_1.mzML",23257.5999737649,62.9824927307014,569.502380371094,"RH",2022-07-14
"FT0033","Smp_14July-RH_2.mzML",9464.75914180063,62.9824808330793,602.17822265625,"RH",2022-07-14
"FT0033","Smp_14July-RH_3.mzML",7223.97275494664,62.9824639099122,596.702453613281,"RH",2022-07-14
"FT0033","Smp_14July-RL_1.mzML",65097.8125381991,62.9824985533603,588.2314453125,"RL",2022-07-14
"FT0033","Smp_14July-RL_2.mzML",26913.7604199292,62.9825016902718,598.921936035156,"RL",2022-07-14
"FT0033","Smp_14July-RL_3.mzML",9720.50152320614,62.9825103450507,559.823486328125,"RL",2022-07-14
"FT0033","Smp_14July-ZF_1.mzML",3261.3489667249,62.9824677412944,564.016845703125,"ZF",2022-07-14
"FT0033","Smp_14July-ZF_2.mzML",215539.140969442,62.9824729096002,586.033874511719,"ZF",2022-07-14
"FT0033","Smp_14July-ZF_3.mzML",21531.2525615056,62.9824402714175,587.200500488281,"ZF",2022-07-14
"FT0033","Smp_14July-ZH_1.mzML",4157.20909305864,62.9824561567818,600.261779785156,"ZH",2022-07-14
"FT0033","Smp_14July-ZH_2.mzML",3710.8750549861,62.9824924175192,593.842468261719,"ZH",2022-07-14
"FT0033","Smp_14July-ZH_3.mzML",412154.943543839,62.9825053076,589.357849121094,"ZH",2022-07-14
"FT0033","Smp_14July-ZL_1.mzML",7921.09533187118,62.9825230567707,591.627868652344,"ZL",2022-07-14
"FT0033","Smp_14July-ZL_2.mzML",1622.71829924911,62.9824300153212,565.242919921875,"ZL",2022-07-14
"FT0033","Smp_14July-ZL_3.mzML",33783.4337583917,62.9824862444737,571.271728515625,"ZL",2022-07-14
"FT0033","Smp_21July-C_1.mzML",14013.8317300428,62.9824549983273,591.312377929688,"C",2022-07-21
"FT0033","Smp_21July-C_2.mzML",3209.93318556964,62.9824495534239,559.232788085938,"C",2022-07-21
"FT0033","Smp_21July-C_3.mzML",75146.6188281341,62.982484592577,597.81298828125,"C",2022-07-21
"FT0033","Smp_21July-LH_1.mzML",123000.706427136,62.9824678903098,559.756225585938,"LH",2022-07-21
"FT0033","Smp_21July-LH_1.mzML",69902.9017328293,62.9824678903098,559.756225585938,"LH",2022-07-21
"FT0033","Smp_21July-LH_2.mzML",NA,62.982469172046,561.660827636719,"LH",2022-07-21
"FT0033","Smp_21July-LH_3.mzML",7363.04369531806,62.982438258098,595.988464355469,"LH",2022-07-21
"FT0033","Smp_21July-LL_1.mzML",5535.73555036715,62.9824901087268,559.055908203125,"LL",2022-07-21
"FT0033","Smp_21July-LL_2.mzML",986395.16502787,62.9824827087269,578.105590820312,"LL",2022-07-21
"FT0033","Smp_21July-LL_3.mzML",58898.4074286676,62.9824842292186,595.099853515625,"LL",2022-07-21
"FT0033","Smp_21July-RH_1.mzML",157954.403231655,62.9824337495104,559.453369140625,"RH",2022-07-21
"FT0033","Smp_21July-RH_1.mzML",125602.307289304,62.9824337495104,559.453369140625,"RH",2022-07-21
"FT0033","Smp_21July-RH_1.mzML",197772.659528792,62.9824337495104,559.453369140625,"RH",2022-07-21
"FT0033","Smp_21July-RH_2.mzML",NA,62.982464669508,563.731811523438,"RH",2022-07-21
"FT0033","Smp_21July-RH_3.mzML",NA,NA,NA,NA,NA
"FT0033","Smp_21July-RL_1.mzML",78569.1821137238,62.9824823174663,598.780029296875,"RL",2022-07-21
"FT0033","Smp_21July-RL_1.mzML",44122.4905699658,62.9824823174663,598.780029296875,"RL",2022-07-21
"FT0033","Smp_21July-RL_1.mzML",58454.2816811663,62.9824823174663,598.780029296875,"RL",2022-07-21
"FT0033","Smp_21July-RL_2.mzML",NA,62.9824703633938,587.902954101562,"RL",2022-07-21
"FT0033","Smp_21July-RL_3.mzML",NA,62.9824714429932,560.314575195312,"RL",2022-07-21
"FT0033","Smp_21July-ZF_1.mzML",85786.7188861224,62.9824831381398,598.128112792969,"ZF",2022-07-21
"FT0033","Smp_21July-ZF_2.mzML",33625.2859382231,62.982471519362,600.146423339844,"ZF",2022-07-21
"FT0033","Smp_21July-ZF_3.mzML",38001.3461577138,62.9824636772453,560.282592773438,"ZF",2022-07-21
"FT0033","Smp_21July-ZH_1.mzML",27005.661913534,62.9824322079472,559.390991210938,"ZH",2022-07-21
"FT0033","Smp_21July-ZH_2.mzML",18248.8726584357,62.9824921660463,584.496154785156,"ZH",2022-07-21
"FT0033","Smp_21July-ZH_3.mzML",1076967.66655622,62.9824979082466,578.454528808594,"ZH",2022-07-21
"FT0033","Smp_21July-ZL_1.mzML",25451.9289542761,62.9824656368285,588.700378417969,"ZL",2022-07-21
"FT0033","Smp_21July-ZL_2.mzML",7546.63751024051,62.982491519452,569.698181152344,"ZL",2022-07-21
"FT0033","Smp_21July-ZL_3.mzML",10628.4781396046,62.9824448848701,564.446472167969,"ZL",2022-07-21
"FT0033","Smp_27July-C_1.mzML",15884.5386590521,62.9824495134228,590.171875,"C",2022-07-27
"FT0033","Smp_27July-C_2.mzML",15289.3876978307,62.9824358589663,562.56591796875,"C",2022-07-27
"FT0033","Smp_27July-C_3.mzML",938099.013880905,62.9824988695914,564.50253,"C",2022-07-27
"FT0033","Smp_27July-LH_1.mzML",22461.4652179983,62.982441968331,588.132934570312,"LH",2022-07-27
"FT0033","Smp_27July-LH_2.mzML",492110.956879793,62.9825094605409,582.1220703125,"LH",2022-07-27
"FT0033","Smp_27July-LH_3.mzML",4853.60718692046,62.9824456707428,563.691589355469,"LH",2022-07-27
"FT0033","Smp_27July-LL_1.mzML",32085.9796305111,62.9824712014259,588.680541992188,"LL",2022-07-27
"FT0033","Smp_27July-LL_2.mzML",182128.802690411,62.9824728295501,587.567321777344,"LL",2022-07-27
"FT0033","Smp_27July-LL_3.mzML",2809.47448298511,62.9824747977628,569.27685546875,"LL",2022-07-27
"FT0033","Smp_27July-RH_1.mzML",35041.4277060121,62.9824258794982,570.220336914062,"RH",2022-07-27
"FT0033","Smp_27July-RH_2.mzML",31107.9114606606,62.9824877123954,560.154357910156,"RH",2022-07-27
"FT0033","Smp_27July-RH_2.mzML",22253.8864358447,62.9824877123954,560.154357910156,"RH",2022-07-27
"FT0033","Smp_27July-RH_3.mzML",143222.854169988,62.9824598108896,581.070739746094,"RH",2022-07-27
"FT0033","Smp_27July-RL_1.mzML",117607.103473471,62.9824699518988,598.498413085938,"RL",2022-07-27
"FT0033","Smp_27July-RL_2.mzML",1735.51480306626,62.982529338729,565.190002441406,"RL",2022-07-27
"FT0033","Smp_27July-RL_3.mzML",586438.516393541,62.9825048862848,577.480224609375,"RL",2022-07-27
"FT0033","Smp_27July-ZF_1.mzML",35978.4701645931,62.9824460580272,596.4140625,"ZF",2022-07-27
"FT0033","Smp_27July-ZF_2.mzML",98262.4172312283,62.9825004370065,588.226501464844,"ZF",2022-07-27
"FT0033","Smp_27July-ZF_3.mzML",9077.96678782988,62.9824497922005,588.638488769531,"ZF",2022-07-27
"FT0033","Smp_27July-ZH_1.mzML",2981.23066881712,62.9824504599048,597.032348632812,"ZH",2022-07-27
"FT0033","Smp_27July-ZH_2.mzML",105946.796123889,62.9824583741208,584.613891601562,"ZH",2022-07-27
"FT0033","Smp_27July-ZH_3.mzML",20691.8740995203,62.9824369562515,590.366577148438,"ZH",2022-07-27
"FT0033","Smp_27July-ZL_1.mzML",3963.72742878969,62.9824823120017,592.804382324219,"ZL",2022-07-27
"FT0033","Smp_27July-ZL_2.mzML",12380.2529871138,62.9824646704192,560.14111328125,"ZL",2022-07-27
"FT0033","Smp_27July-ZL_3.mzML",9925.35239762116,62.9824968492527,596.795654296875,"ZL",2022-07-27
"FT0033","Smp_27June-T0Tote1_1.mzML",NA,62.982429275995,567.535766601562,"Tote",NA
"FT0033","Smp_27June-T0Tote1_2.mzML",NA,62.9824477428285,577.258483886719,"Tote",NA
"FT0033","Smp_27June-T0Tote2_1.mzML",NA,62.9824494214607,583.494567871094,"Tote",NA
"FT0033","Smp_27June-T0Tote2_2.mzML",NA,62.9824562072754,560.234497070312,"Tote",NA
"FT0033","Smp_27June-T0Tote3_1.mzML",NA,62.982489019542,591.789245605469,"Tote",NA
"FT0033","Smp_27June-T0Tote3_2.mzML",NA,62.9824881034269,589.6923828125,"Tote",NA
"FT0033","Smp_27June-T0Tote4_1.mzML",NA,62.9824873585579,582.979614257812,"Tote",NA
"FT0033","Smp_27June-T0Tote4_2.mzML",NA,62.982475380624,598.539611816406,"Tote",NA
"FT0033","Smp_30June-C_1.mzML",862085.613900955,62.9824772773872,582.196960449219,"C",2022-06-30
"FT0033","Smp_30June-C_2.mzML",6154.01533337824,62.9824722056611,590.328369140625,"C",2022-06-30
"FT0033","Smp_30June-C_3.mzML",467650.639823032,62.9824747122088,580.744323730469,"C",2022-06-30
"FT0033","Smp_30June-LH_1.mzML",36967.3934390385,62.982470343905,566.545715332031,"LH",2022-06-30
"FT0033","Smp_30June-LH_2.mzML",1780294.79093087,62.9824871612567,581.205383300781,"LH",2022-06-30
"FT0033","Smp_30June-LH_3.mzML",2447004.3263075,62.9824796562583,578.102783203125,"LH",2022-06-30
"FT0033","Smp_30June-LL_1.mzML",101639.707469705,62.9824529390234,586.996459960938,"LL",2022-06-30
"FT0033","Smp_30June-LL_2.mzML",45819.6600531814,62.982464681271,585.774230957031,"LL",2022-06-30
"FT0033","Smp_30June-LL_3.mzML",8493.37764466713,62.9824407763232,561.67578125,"LL",2022-06-30
"FT0033","Smp_30June-RH_1.mzML",12571.3001564606,62.9824736054865,565.479614257812,"RH",2022-06-30
"FT0033","Smp_30June-RH_2.mzML",3497.78896681224,62.982484359438,590.23681640625,"RH",2022-06-30
"FT0033","Smp_30June-RH_3.mzML",2143790.37709346,62.982470832127,577.059265136719,"RH",2022-06-30
"FT0033","Smp_30June-RL_1.mzML",4492.05914768733,62.9824698555702,559.097045898438,"RL",2022-06-30
"FT0033","Smp_30June-RL_2.mzML",29925.2122468718,62.9824639144935,560.81884765625,"RL",2022-06-30
"FT0033","Smp_30June-RL_3.mzML",22896.5798873233,62.982458894796,563.372802734375,"RL",2022-06-30
"FT0033","Smp_30June-ZF_1.mzML",171973.345511845,62.9824971703589,588.289794921875,"ZF",2022-06-30
"FT0033","Smp_30June-ZF_2.mzML",49985.1221515139,62.9824602596751,595.934936523438,"ZF",2022-06-30
"FT0033","Smp_30June-ZF_3.mzML",48893.6574603692,62.9825117098866,599.661254882812,"ZF",2022-06-30
"FT0033","Smp_30June-ZH_1.mzML",17279.1274252165,62.9824950766545,602.908142089844,"ZH",2022-06-30
"FT0033","Smp_30June-ZH_2.mzML",31619.4982914174,62.9824814388583,593.567260742188,"ZH",2022-06-30
"FT0033","Smp_30June-ZH_3.mzML",10955.6061670438,62.9824668329884,593.063049316406,"ZH",2022-06-30
"FT0033","Smp_30June-ZL_1.mzML",23030.2831168819,62.9824515804554,600.468383789062,"ZL",2022-06-30
"FT0033","Smp_30June-ZL_2.mzML",3914.81702289374,62.9824759039997,559.981079101562,"ZL",2022-06-30
"FT0033","Smp_30June-ZL_3.mzML",1893093.60312981,62.9824927005022,579.566955566406,"ZL",2022-06-30
"FT0037","Smp_14July-C_1.mzML",456063.926954765,62.9824731949884,103.777870178223,"C",2022-07-14
"FT0037","Smp_14July-C_2.mzML",15542.9235445157,62.9824562919049,123.424964904785,"C",2022-07-14
"FT0037","Smp_14July-C_3.mzML",142521.185555149,62.9824278732661,105.943008422852,"C",2022-07-14
"FT0037","Smp_14July-LH_1.mzML",326558.529852449,62.9825129901589,103.553497314453,"LH",2022-07-14
"FT0037","Smp_14July-LH_2.mzML",2082204.89433227,62.9824237893311,103.939575195312,"LH",2022-07-14
"FT0037","Smp_14July-LH_3.mzML",243174.241644026,62.9824352919177,107.492279052734,"LH",2022-07-14
"FT0037","Smp_14July-LL_1.mzML",194843.522737356,62.9824605371473,112.960289001465,"LL",2022-07-14
"FT0037","Smp_14July-LL_2.mzML",42172.5618633128,62.982462989121,127.204238891602,"LL",2022-07-14
"FT0037","Smp_14July-LL_3.mzML",3804254.88804419,62.9824856469957,102.916328430176,"LL",2022-07-14
"FT0037","Smp_14July-RH_1.mzML",1072392.92234186,62.9824560502433,115.605033874512,"RH",2022-07-14
"FT0037","Smp_14July-RH_2.mzML",68720.3396767018,62.982492090094,102.831787109375,"RH",2022-07-14
"FT0037","Smp_14July-RH_3.mzML",106687.018261613,62.9824488572647,119.75952911377,"RH",2022-07-14
"FT0037","Smp_14July-RL_1.mzML",2310519.19925461,62.9824959793236,126.153861999512,"RL",2022-07-14
"FT0037","Smp_14July-RL_2.mzML",294702.33578789,62.9824985272818,105.820770263672,"RL",2022-07-14
"FT0037","Smp_14July-RL_3.mzML",60350.8047923734,62.9825108542988,108.478828430176,"RL",2022-07-14
"FT0037","Smp_14July-ZF_1.mzML",230441.215839001,62.9824758548037,106.213745117188,"ZF",2022-07-14
"FT0037","Smp_14July-ZF_2.mzML",3312080.60797325,62.98246372048,127.98722076416,"ZF",2022-07-14
"FT0037","Smp_14July-ZF_3.mzML",1004299.48317623,62.9824621684134,107.68726348877,"ZF",2022-07-14
"FT0037","Smp_14July-ZH_1.mzML",60824.7081096094,62.9824608786875,126.30297088623,"ZH",2022-07-14
"FT0037","Smp_14July-ZH_2.mzML",85500.7218981235,62.9824585577714,127.204231262207,"ZH",2022-07-14
"FT0037","Smp_14July-ZH_3.mzML",8357979.37828544,62.9825042546717,119.776168823242,"ZH",2022-07-14
"FT0037","Smp_14July-ZL_1.mzML",207266.152354391,62.9825041503201,118.973999023438,"ZL",2022-07-14
"FT0037","Smp_14July-ZL_2.mzML",132519.24987004,62.9824324609864,129.161987304688,"ZL",2022-07-14
"FT0037","Smp_14July-ZL_3.mzML",476304.317772877,62.9824841849083,126.31616973877,"ZL",2022-07-14
"FT0037","Smp_21July-C_1.mzML",431419.799032832,62.9824291869864,108.080497741699,"C",2022-07-21
"FT0037","Smp_21July-C_2.mzML",111262.101685749,62.9824209166992,101.78687286377,"C",2022-07-21
"FT0037","Smp_21July-C_3.mzML",916812.85954428,62.9825080249705,107.732536315918,"C",2022-07-21
"FT0037","Smp_21July-LH_1.mzML",3862294.49544651,62.9824674166498,125.994171142578,"LH",2022-07-21
"FT0037","Smp_21July-LH_1.mzML",2194992.21119011,62.9824674166498,125.994171142578,"LH",2022-07-21
"FT0037","Smp_21July-LH_2.mzML",NA,62.9824415540344,100.348999023438,"LH",2022-07-21
"FT0037","Smp_21July-LH_2.mzML",NA,62.9824409257539,94.6398544311523,"LH",2022-07-21
"FT0037","Smp_21July-LH_3.mzML",152309.459461568,62.982442672569,110.445999145508,"LH",2022-07-21
"FT0037","Smp_21July-LL_1.mzML",306956.028095374,62.98247572865,96.7103881835938,"LL",2022-07-21
